relative_path,file_name,parent_dir,extension,file_kind,size_bytes,last_modified_iso,depth,csv_row_count,csv_column_count,csv_columns,csv_error,image_width,image_height,image_mode,image_error,sha256_first_1mb
data/processed/clean/p008_clean.png,p008_clean.png,data/processed/clean,.png,clean_image,516135,2026-07-24T16:38:24.665331+00:00,3,,,,,768,768,RGB,,c346dd6fbd7aaba5e4f4847809473527e96122d3b838931bb703c94ddebd5b6b
data/processed/clean/p009_clean.png,p009_clean.png,data/processed/clean,.png,clean_image,932461,2026-07-24T16:38:25.681517+00:00,3,,,,,768,768,RGB,,570a1d0e79bb7935e3f4a497e5ca62b1fc34973cc2a12b1e4e1cee5d78391e4a
data/processed/clean/p010_clean.png,p010_clean.png,data/processed/clean,.png,clean_image,947871,2026-07-24T16:38:27.000844+00:00,3,,,,,768,768,RGB,,b0b5ec6a1ec8678ccb6a0b3eb54f4c4467d3f4b2c632f29d7014fbe7b5947e51
data/processed/clean/p011_clean.png,p011_clean.png,data/processed/clean,.png,clean_image,605595,2026-07-24T16:38:27.905118+00:00,3,,,,,768,768,RGB,,0ffabfe2fd662e4196288479ccfe36357db824d9a54e571be1b815a285d3851e
data/processed/clean/p012_clean.png,p012_clean.png,data/processed/clean,.png,clean_image,677316,2026-07-24T16:38:28.950249+00:00,3,,,,,768,768,RGB,,0dafefebb899989e4aa56a12e507133d93f3f31edffa90816ba5a9d2b5e051e5
data/processed/clean/p013_clean.png,p013_clean.png,data/processed/clean,.png,clean_image,718358,2026-07-24T16:38:29.872684+00:00,3,,,,,768,768,RGB,,ab2e5caeaa57270afc7b61f8e4c2e2387942afab0da003318f9ddf3a3f3d50e6
data/processed/clean/p014_clean.png,p014_clean.png,data/processed/clean,.png,clean_image,499070,2026-07-24T16:38:30.665847+00:00,3,,,,,768,768,RGB,,9afe2858c9da3b0d02763ab3bcc308ea9bd4a570b82cd6bcf23f7d52d102cbb4
data/processed/clean/p015_clean.png,p015_clean.png,data/processed/clean,.png,clean_image,808253,2026-07-24T16:38:31.568362+00:00,3,,,,,768,768,RGB,,5bb4a0940b8bdb1229f4feaf2ef49618e940fbc32d14986245b34eb6ccb72b14
data/processed/clean/p016_clean.png,p016_clean.png,data/processed/clean,.png,clean_image,798598,2026-07-24T16:38:32.345943+00:00,3,,,,,768,768,RGB,,3855e9c3c87c34a6688232e17adc8a87435fbdf6c73fb9b98c7771f4a2174714
data/processed/clean/p017_clean.png,p017_clean.png,data/processed/clean,.png,clean_image,885682,2026-07-24T16:38:33.156014+00:00,3,,,,,768,768,RGB,,27c8683dae27bfce0578ee31c856577dcf7265be6947f600eeadff1cf54b5601
data/processed/clean/p018_clean.png,p018_clean.png,data/processed/clean,.png,clean_image,535564,2026-07-24T16:38:34.178897+00:00,3,,,,,768,768,RGB,,3e223322b3ca2c6f52ebe54a266991be897dd8d6c670ad52393f3262e15574ac
data/processed/clean/p019_clean.png,p019_clean.png,data/processed/clean,.png,clean_image,831537,2026-07-24T16:38:35.222896+00:00,3,,,,,768,768,RGB,,adc6ebdadcb1f8b82687a58cdc518db1c0ca5823622d22cb7732d9bc0ddd7f48
data/processed/clean/p020_clean.png,p020_clean.png,data/processed/clean,.png,clean_image,610736,2026-07-24T16:38:36.016983+00:00,3,,,,,768,768,RGB,,19023767163f4b7355809d7d2c8fc08653158c19e8f1b914b315161db798a91c
data/processed/clean/p021_clean.png,p021_clean.png,data/processed/clean,.png,clean_image,837813,2026-07-24T16:38:37.803172+00:00,3,,,,,768,768,RGB,,121247de65dcd6217f9233d6cd7b6df7220e6f5489a325380f4e2411fd510d7e
data/processed/clean/p022_clean.png,p022_clean.png,data/processed/clean,.png,clean_image,731075,2026-07-24T16:38:39.562233+00:00,3,,,,,768,768,RGB,,8403d5bbad4e6566e4e317187e1b9e1d60aee09a546e65ff2a050c89116b567e
data/processed/clean/p023_clean.png,p023_clean.png,data/processed/clean,.png,clean_image,695782,2026-07-24T16:38:41.625226+00:00,3,,,,,768,768,RGB,,c0a2275720f8cd283b375ca163ab94d6bb9e18bf9d431473c735e18c4a82a176
data/processed/clean/p024_clean.png,p024_clean.png,data/processed/clean,.png,clean_image,700806,2026-07-24T16:38:42.536392+00:00,3,,,,,768,768,RGB,,508421ab51a2871f61b893bee72a7b92cb2d4ff58d13cb59c45f6a47bf7a17fd
data/processed/clean/p025_clean.png,p025_clean.png,data/processed/clean,.png,clean_image,764601,2026-07-24T16:38:44.282697+00:00,3,,,,,768,768,RGB,,6be38e6522a622ab4f1fe0a70a074ada7941faa90ea4af961e20024e21e16559
data/processed/clean/p026_clean.png,p026_clean.png,data/processed/clean,.png,clean_image,758090,2026-07-24T16:38:45.714543+00:00,3,,,,,768,768,RGB,,48819acb8a3147c0230f636c58eaaa127b2bdde3b71bb7e4f101b4e2ac97b3ee
data/processed/clean/p027_clean.png,p027_clean.png,data/processed/clean,.png,clean_image,823450,2026-07-24T16:38:47.416094+00:00,3,,,,,768,768,RGB,,b511d4ea728be4b693a1e639af9800e4242fc884d50527c9cab568aa8591ed8c
data/processed/clean/p028_clean.png,p028_clean.png,data/processed/clean,.png,clean_image,618940,2026-07-24T16:38:49.505041+00:00,3,,,,,768,768,RGB,,af37fc37a2acc1e4782b8a23cdf30920137397ae4cea216f8767307470d6e048
data/processed/clean/p029_clean.png,p029_clean.png,data/processed/clean,.png,clean_image,689175,2026-07-24T16:38:51.124174+00:00,3,,,,,768,768,RGB,,b96175aedef43ead15c557cd4a3fa152c56e2ec9b6cc0c30deda1ec45494a84b
data/processed/clean/p030_clean.png,p030_clean.png,data/processed/clean,.png,clean_image,575569,2026-07-24T16:38:53.475368+00:00,3,,,,,768,768,RGB,,f21c436d8a5c02a0828d0c31cb3cbf4334688711596ed5fc79e263f211f93e11
data/processed/clean/p031_clean.png,p031_clean.png,data/processed/clean,.png,clean_image,994639,2026-07-24T16:38:54.598334+00:00,3,,,,,768,768,RGB,,783f839e2b8f1541aa7cdb3e54f34f64fc627dbf14232fd437104510967260db
data/processed/clean/p032_clean.png,p032_clean.png,data/processed/clean,.png,clean_image,690057,2026-07-24T16:38:55.442630+00:00,3,,,,,768,768,RGB,,e3577b3e4d952c2daa4cfec5cf51916a773741efd054dd96afd2412beab730a7
data/processed/clean/p033_clean.png,p033_clean.png,data/processed/clean,.png,clean_image,1112283,2026-07-24T16:38:56.424966+00:00,3,,,,,768,768,RGB,,f7608f5020459ff5614bf8b74877ebdd58196f40a572665749e0ca98e0623739
data/processed/clean/p034_clean.png,p034_clean.png,data/processed/clean,.png,clean_image,974992,2026-07-24T16:38:57.179690+00:00,3,,,,,768,768,RGB,,301cfc1b2c5fff509d0f03c9c71bb6ca12fcb1c697a46806dcf89d4fa82c33c1
data/processed/clean/p035_clean.png,p035_clean.png,data/processed/clean,.png,clean_image,735142,2026-07-24T16:38:57.913598+00:00,3,,,,,768,768,RGB,,c90f5aaee6cbda8dfa8dd76f6465f2e8ec11869cfeb891def0550a8ab8fa2f18
data/processed/clean/p036_clean.png,p036_clean.png,data/processed/clean,.png,clean_image,285097,2026-07-24T16:38:58.585436+00:00,3,,,,,768,768,RGB,,3dad1ac943273dc87da53a0ceb40da1b313e9ff7fad2f9c03ae77eee55c5012e
data/processed/clean/p037_clean.png,p037_clean.png,data/processed/clean,.png,clean_image,669259,2026-07-24T16:38:59.457786+00:00,3,,,,,768,768,RGB,,1a0f4ecd71fb5f2c20000e7a9d02efa81a4edd0b67758dc5190bd958c5bc387e
data/processed/clean/p038_clean.png,p038_clean.png,data/processed/clean,.png,clean_image,752038,2026-07-24T16:39:00.315477+00:00,3,,,,,768,768,RGB,,88c548a0296ca3833a044a2559627d1b18a7fde9300850b75ed1d08820231489
data/processed/clean/p039_clean.png,p039_clean.png,data/processed/clean,.png,clean_image,717874,2026-07-24T16:39:01.094121+00:00,3,,,,,768,768,RGB,,adc7c740921e37111c263492b14ccf28e00ec71749fd54ff92a6a8b1440b58f2
data/processed/clean/p040_clean.png,p040_clean.png,data/processed/clean,.png,clean_image,841868,2026-07-24T16:39:01.862473+00:00,3,,,,,768,768,RGB,,0b435644a8a783b3f214aca54d8b6869af86563310362637c9b5f5ebca2ad732
data/processed/clean/p041_clean.png,p041_clean.png,data/processed/clean,.png,clean_image,968222,2026-07-24T16:39:02.939261+00:00,3,,,,,768,768,RGB,,ab960d0a71a01584720199974bcf6237e5d11e21bdba833648b59ae6994c0f58
data/processed/clean/p042_clean.png,p042_clean.png,data/processed/clean,.png,clean_image,597586,2026-07-24T16:39:03.465759+00:00,3,,,,,768,768,RGB,,5c794f0c55924ace74869fbde8b2ae50bdac138186f507edc60d9db8561e5674
data/processed/clean/p043_clean.png,p043_clean.png,data/processed/clean,.png,clean_image,774654,2026-07-24T16:39:04.496958+00:00,3,,,,,768,768,RGB,,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd
data/processed/clean/p044_clean.png,p044_clean.png,data/processed/clean,.png,clean_image,759092,2026-07-24T16:39:05.635377+00:00,3,,,,,768,768,RGB,,ed7ed9f39aa6e8cb7b1e7f0637d18eb2cb412309cafdc7b0f166db32ea8bc9ce
data/processed/clean/p045_clean.png,p045_clean.png,data/processed/clean,.png,clean_image,876553,2026-07-24T16:39:06.653610+00:00,3,,,,,768,768,RGB,,3334b5e862baaa652648449f7ca753a89bb1be1f28e4d55daa88f2e5f30ca236
data/processed/clean/p046_clean.png,p046_clean.png,data/processed/clean,.png,clean_image,702786,2026-07-24T16:39:07.784693+00:00,3,,,,,768,768,RGB,,6325f3911e054df8ed4e7c400c986d6577caaa9980c9638f8f0bb39173e5415e
data/processed/clean/p047_clean.png,p047_clean.png,data/processed/clean,.png,clean_image,783654,2026-07-24T16:39:09.182362+00:00,3,,,,,768,768,RGB,,d95d6a87623834e911f65f387c48aca2370342932c431bb656c974b38f0e0367
data/processed/clean/p048_clean.png,p048_clean.png,data/processed/clean,.png,clean_image,766772,2026-07-24T16:39:10.138828+00:00,3,,,,,768,768,RGB,,693321bed03c7653dac8b9aedd5b9338ac2684e6a307a3cc926949ffbaea5ffb
data/processed/clean/p049_clean.png,p049_clean.png,data/processed/clean,.png,clean_image,562353,2026-07-24T16:39:10.943187+00:00,3,,,,,768,768,RGB,,adf6ad8c62c91aadb74542e70a189df878edc39abb079d9d78c1d5fd24086adf
data/processed/clean/p050_clean.png,p050_clean.png,data/processed/clean,.png,clean_image,754887,2026-07-24T16:39:11.981222+00:00,3,,,,,768,768,RGB,,c2e802fd25387bd32bc1c089616e323be14c49d6ed97ee646f77bf827d3ecadd
data/processed/damaged/damage_size_sensitivity/p001__loss_large__size_02pct_damaged.png,p001__loss_large__size_02pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,710313,2026-07-24T20:32:20.606326+00:00,4,,,,,768,768,RGB,,81ed188b91023ee75526315e2a2a87a71beefa282ae8e0a146f0fec8992ce45f
data/processed/damaged/damage_size_sensitivity/p001__loss_large__size_04pct_damaged.png,p001__loss_large__size_04pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,694333,2026-07-24T20:32:21.201570+00:00,4,,,,,768,768,RGB,,6a914558f5e4ac8ebf934440a7e30fa4f95ba24fbca58c23bd619e355430b8bd
data/processed/damaged/damage_size_sensitivity/p001__loss_large__size_06pct_damaged.png,p001__loss_large__size_06pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,679312,2026-07-24T20:32:21.784073+00:00,4,,,,,768,768,RGB,,4d8c329a2b346002c4671229d7857104c7d142a1bc06459dc7a05a461774da2d
data/processed/damaged/damage_size_sensitivity/p001__loss_large__size_08pct_damaged.png,p001__loss_large__size_08pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,666515,2026-07-24T20:32:22.378166+00:00,4,,,,,768,768,RGB,,366323ccd499deaf01d591695d732de660d44aef60af36036d2ad04bc6e7da6e
data/processed/damaged/damage_size_sensitivity/p001__loss_large__size_10pct_damaged.png,p001__loss_large__size_10pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,653852,2026-07-24T20:32:22.976764+00:00,4,,,,,768,768,RGB,,875e372d35488bc485bedbe62a16fc59a02d779a6440db81c1e101eae2290f39
data/processed/damaged/damage_size_sensitivity/p001__loss_large__size_15pct_damaged.png,p001__loss_large__size_15pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,621541,2026-07-24T20:32:23.567609+00:00,4,,,,,768,768,RGB,,21d2251fee196070ee6ea1133ef92e9fa6751c5e3bc18ebee36221552013c50b
data/processed/damaged/damage_size_sensitivity/p001__loss_large__size_20pct_damaged.png,p001__loss_large__size_20pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,587565,2026-07-24T20:32:24.149354+00:00,4,,,,,768,768,RGB,,482cd1eed1acabb059e89cec123a4670a6f0ed1a0006b6d60b2cb981d1ac5985
data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_02pct_damaged.png,p018__loss_large__size_02pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,525532,2026-07-24T20:32:24.659328+00:00,4,,,,,768,768,RGB,,f80038e7f81c1bd32fca3c6aa4bc3a2c0bc629924c2d4384fcd1f36cfa8e7e35
data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_04pct_damaged.png,p018__loss_large__size_04pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,513993,2026-07-24T20:32:25.135972+00:00,4,,,,,768,768,RGB,,e33a5d6ac897f464764e846a576df6e1de5bfc308d290442ec19f532bd13e760
data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_06pct_damaged.png,p018__loss_large__size_06pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,503833,2026-07-24T20:32:25.579814+00:00,4,,,,,768,768,RGB,,9dfb5944aa41e41ba563068687d257ea947f2df89b0adc40f9e1d795c253f638
data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_08pct_damaged.png,p018__loss_large__size_08pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,493136,2026-07-24T20:32:26.055103+00:00,4,,,,,768,768,RGB,,76adb93b80d3db52e74387cd3f2b8efd7c706584f5bec58d4a2b8fddb8288222
data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_10pct_damaged.png,p018__loss_large__size_10pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,482808,2026-07-24T20:32:26.498735+00:00,4,,,,,768,768,RGB,,8bd85be641ba6413f55cb008f03bfe5330f12c05eff24d7dd0590f594ac1da58
data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_15pct_damaged.png,p018__loss_large__size_15pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,455832,2026-07-24T20:32:26.928874+00:00,4,,,,,768,768,RGB,,b6009af1055bcfa94209652a541273ad520b5434d33707a97b9648573a91bb72
data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_20pct_damaged.png,p018__loss_large__size_20pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,424292,2026-07-24T20:32:27.388952+00:00,4,,,,,768,768,RGB,,b8b6b7126f36fa399298f8ca9ba09ac466cf100f200bf580a393e66cca967f70
data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_02pct_damaged.png,p026__loss_large__size_02pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,747755,2026-07-24T20:32:27.816746+00:00,4,,,,,768,768,RGB,,cff6e450ffcbd2d0f19d1058d7d4dcd4d7dd90c20f111a95d811466fa351e576
data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_04pct_damaged.png,p026__loss_large__size_04pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,736176,2026-07-24T20:32:28.163820+00:00,4,,,,,768,768,RGB,,6cc2938e94fa1c4f227e8499e02bb838f2725136fbd8ff9777a90cb397b4fef1
data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_06pct_damaged.png,p026__loss_large__size_06pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,723046,2026-07-24T20:32:28.497726+00:00,4,,,,,768,768,RGB,,74cc74cbb9dc6dbf55460d72dd2efe3c4b991f94383a0954d427bdc09d1db724
data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_08pct_damaged.png,p026__loss_large__size_08pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,710709,2026-07-24T20:32:28.831174+00:00,4,,,,,768,768,RGB,,bbd975fe27cb1c16aee288f3a330b6e9c1338ebc35065fa09b788f584204624a
data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_10pct_damaged.png,p026__loss_large__size_10pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,697483,2026-07-24T20:32:29.165884+00:00,4,,,,,768,768,RGB,,4a3145aaaaa579b1bc89b9bf6625de1a0e96f5d7dac2f49523bef7629cf29b4d
data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_15pct_damaged.png,p026__loss_large__size_15pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,663017,2026-07-24T20:32:29.529810+00:00,4,,,,,768,768,RGB,,a241b61fd52ab99b3e11842fefaf224000aa095a6bfa453ff523bcbe04df920c
data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_20pct_damaged.png,p026__loss_large__size_20pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,629024,2026-07-24T20:32:29.912918+00:00,4,,,,,768,768,RGB,,e1ad000fba6d4738d607b57b09218f95a719ed01883267ea22005e58248591a2
data/processed/damaged/damage_size_sensitivity/p039__loss_large__size_02pct_damaged.png,p039__loss_large__size_02pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,707758,2026-07-24T20:32:30.388664+00:00,4,,,,,768,768,RGB,,095e17d977651b1c7beea28219a106d319d7c76861cb949cbd3ccee2fbea6a7e
data/processed/damaged/damage_size_sensitivity/p039__loss_large__size_04pct_damaged.png,p039__loss_large__size_04pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,694419,2026-07-24T20:32:30.802962+00:00,4,,,,,768,768,RGB,,caddcc42816e8df3a398b7e420216c42fedb1314c16534a02a78205487a3e101
data/processed/damaged/damage_size_sensitivity/p039__loss_large__size_06pct_damaged.png,p039__loss_large__size_06pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,681033,2026-07-24T20:32:31.245571+00:00,4,,,,,768,768,RGB,,bd3127c06564120426c11a3adde6821949a5cd40e089f1db6252df0cf5cd0688
data/processed/damaged/damage_size_sensitivity/p039__loss_large__size_08pct_damaged.png,p039__loss_large__size_08pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,666795,2026-07-24T20:32:31.646449+00:00,4,,,,,768,768,RGB,,947cb1b76847500a5e76b7fc8a40f13754159bc433fcc37b6e8d742682bd5310
data/processed/damaged/damage_size_sensitivity/p039__loss_large__size_10pct_damaged.png,p039__loss_large__size_10pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,651491,2026-07-24T20:32:32.085285+00:00,4,,,,,768,768,RGB,,d872eebd0f1706057ef21a3b3cf8291c23f3076361f1c9fb63f59d2a71207d15
data/processed/damaged/damage_size_sensitivity/p039__loss_large__size_15pct_damaged.png,p039__loss_large__size_15pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,614607,2026-07-24T20:32:32.606488+00:00,4,,,,,768,768,RGB,,0e6a11093da6c1c98061bbf5ced5d283b350cf568c2881d73e14ca8253a4c264
data/processed/damaged/damage_size_sensitivity/p039__loss_large__size_20pct_damaged.png,p039__loss_large__size_20pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,576723,2026-07-24T20:32:33.046027+00:00,4,,,,,768,768,RGB,,3798be1d9a1db8ae237750bfec2d4b00e2d176a5c43c855fbd65687991199a9b
data/processed/damaged/damage_size_sensitivity/p043__loss_large__size_02pct_damaged.png,p043__loss_large__size_02pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,760682,2026-07-24T20:32:33.586607+00:00,4,,,,,768,768,RGB,,e31cf4040ec49886e321aa8700f41e13635d40f8100f230c7ee922273601c64f
data/processed/damaged/damage_size_sensitivity/p043__loss_large__size_04pct_damaged.png,p043__loss_large__size_04pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,745714,2026-07-24T20:32:34.046496+00:00,4,,,,,768,768,RGB,,6b25c1894c333c13d349dc2ce2c81853aa06b5f961f5507ff03b5653962f2576
data/processed/damaged/damage_size_sensitivity/p043__loss_large__size_06pct_damaged.png,p043__loss_large__size_06pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,730790,2026-07-24T20:32:34.491805+00:00,4,,,,,768,768,RGB,,bd014fa237149e341e1158cd2a9cd4a46ff5c6de898f06202e4b3cfb5851b22f
data/processed/damaged/damage_size_sensitivity/p043__loss_large__size_08pct_damaged.png,p043__loss_large__size_08pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,716413,2026-07-24T20:32:34.936486+00:00,4,,,,,768,768,RGB,,4dd7696efd135289678c8e5100501492de21630be0fd82ec92dec5a1ce9a0409
data/processed/damaged/damage_size_sensitivity/p043__loss_large__size_10pct_damaged.png,p043__loss_large__size_10pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,702223,2026-07-24T20:32:35.397530+00:00,4,,,,,768,768,RGB,,7a8ecbb7961107b4d697645ff2ed759ec4367dba6640249033b25239c415eca9
data/processed/damaged/damage_size_sensitivity/p043__loss_large__size_15pct_damaged.png,p043__loss_large__size_15pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,665604,2026-07-24T20:32:35.858332+00:00,4,,,,,768,768,RGB,,080224cad4ed348f2d9b90c44a13339f258ee8daf3a0af7fa8467d77aba43861
data/processed/damaged/damage_size_sensitivity/p043__loss_large__size_20pct_damaged.png,p043__loss_large__size_20pct_damaged.png,data/processed/damaged/damage_size_sensitivity,.png,damaged_image,629002,2026-07-24T20:32:36.310706+00:00,4,,,,,768,768,RGB,,fbb337ece597e9cfb4937eaf4e104113fb644d33134bf378e0e9dd9d775cc87d
data/processed/damaged/mask_robustness/p001__loss_large__variant_01_damaged.png,p001__loss_large__variant_01_damaged.png,data/processed/damaged/mask_robustness,.png,mask_image,637451,2026-07-24T22:43:34.840611+00:00,4,,,,,768,768,RGB,,1af88b92d731fdfdc9f593d9ebf24b6923e6da4d22ed689f37a11b8834e70549
data/processed/damaged/mask_robustness/p001__loss_large__variant_02_damaged.png,p001__loss_large__variant_02_damaged.png,data/processed/damaged/mask_robustness,.png,mask_image,637965,2026-07-24T22:43:35.953306+00:00,4,,,,,768,768,RGB,,64b9d36299e9270dc29022feccf8955411dcc957ea39ac61b2406350e4c62e14
data/processed/damaged/mask_robustness/p001__loss_large__variant_03_damaged.png,p001__loss_large__variant_03_damaged.png,data/processed/damaged/mask_robustness,.png,mask_image,634655,2026-07-24T22:43:37.081064+00:00,4,,,,,768,768,RGB,,69cf98822aee4a7a0329f97a02af06c550d639f28bb32ebfe1aeb02de56532e5
data/processed/damaged/mask_robustness/p001__loss_large__variant_04_damaged.png,p001__loss_large__variant_04_damaged.png,data/processed/damaged/mask_robustness,.png,mask_image,629579,2026-07-24T22:43:38.194067+00:00,4,,,,,768,768,RGB,,0167ac8ac702a2ae8bc89abc2c746ee4cb4d6c11ca83185a8a5c5a7a6667f6c9
data/processed/damaged/mask_robustness/p001__loss_large__variant_05_damaged.png,p001__loss_large__variant_05_damaged.png,data/processed/damaged/mask_robustness,.png,mask_image,640108,2026-07-24T22:43:39.290242+00:00,4,,,,,768,768,RGB,,e253beda6803e6db3c2881b3069d9ea91d73c0e05495e6b6b518e96b54172fc5
data/processed/damaged/mask_robustness/p001__loss_small__variant_01_damaged.png,p001__loss_small__variant_01_damaged.png,data/processed/damaged/mask_robustness,.png,mask_image,696154,2026-07-24T22:42:58.375587+00:00,4,,,,,768,768,RGB,,cd8e13bd660bf68a56984c195ee456aabd09c74dee40482e84ec0a172fe49e22
data/processed/damaged/mask_robustness/p001__loss_small__variant_02_damaged.png,p001__loss_small__variant_02_damaged.png,data/processed/damaged/mask_robustness,.png,mask_image,697611,2026-07-24T22:43:12.511063+00:00,4,,,,,768,768,RGB,,115b547dba5c3c65d59ad368f8aff36246757a3b9a52f49a46b1aad5100d04ae
